State,Position,District,Dem Projected,Dem Actual,Dem Probability,Rep Projected,Rep Actual,Rep Probability,Other Projected,Other Actual,Other Probability,Rating,Winner,Correct,Error
MA,State Representative,3Rd Berkshire,100.0,100.0,0.0,,,,,,
MA,State Representative,3Rd Bristol,49.55,38.49,11.06,50.45,61.51,11.06,,,
MA,State Representative,3Rd Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,3Rd Hampden,45.23,34.0,11.23,54.77,66.0,11.23,,,
MA,State Representative,3Rd Hampshire,65.23,75.16,9.93,,,,,,
MA,State Representative,3Rd Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,3Rd Norfolk,60.81,68.83,8.02,39.19,31.17,8.02,,,
MA,State Representative,3Rd Plymouth,59.29,57.03,2.26,40.71,42.97,2.26,,,
MA,State Representative,3Rd Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,3Rd Worcester,63.1,68.63,5.54,36.9,31.37,5.54,,,
MA,State Representative,4Th Barnstable,100.0,100.0,0.0,,,,,,
MA,State Representative,4Th Berkshire,100.0,100.0,0.0,,,,,,
MA,State Representative,4Th Bristol,,,,100.0,100.0,0.0,,,
MA,State Representative,4Th Essex,49.45,43.66,5.79,50.55,56.34,5.79,,,
MA,State Representative,4Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,4Th Middlesex,58.51,63.56,5.05,41.49,36.44,5.05,,,
MA,State Representative,4Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,4Th Plymouth,51.16,57.07,5.91,35.91,33.91,1.99,,,
MA,State Representative,4Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,4Th Worcester,57.85,56.27,1.58,42.15,43.73,1.58,,,
MA,State Representative,5Th Barnstable,49.81,42.8,7.01,50.19,57.2,7.01,,,
MA,State Representative,5Th Bristol,100.0,100.0,0.0,,,,,,
MA,State Representative,5Th Essex,59.64,71.5,11.86,,,,,,
MA,State Representative,5Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,5Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,5Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,5Th Plymouth,49.91,48.26,1.64,50.09,51.74,1.64,,,
MA,State Representative,5Th Suffolk,75.72,89.01,13.29,,,,,,
MA,State Representative,5Th Worcester,51.73,40.51,11.22,48.27,59.49,11.22,,,
MA,State Representative,6Th Bristol,64.5,62.22,2.28,35.5,37.78,2.28,,,
MA,State Representative,6Th Essex,58.62,85.39,26.77,,,,,,
MA,State Representative,6Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,6Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,6Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,6Th Plymouth,100.0,100.0,0.0,,,,,,
MA,State Representative,6Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,6Th Worcester,,,,100.0,100.0,0.0,,,
MA,State Representative,7Th Bristol,100.0,100.0,0.0,,,,,,
MA,State Representative,7Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,7Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,7Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,7Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,7Th Plymouth,54.4,44.2,10.2,45.6,55.8,10.2,,,
MA,State Representative,7Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,7Th Worcester,45.84,34.55,11.29,54.16,65.45,11.29,,,
MA,State Representative,8Th Bristol,100.0,100.0,0.0,,,,,,
MA,State Representative,8Th Essex,100.0,100.0,0.0,,,,,,
MA,State Representative,8Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,8Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,8Th Norfolk,100.0,100.0,0.0,,,,,,
MA,State Representative,8Th Plymouth,,,,100.0,100.0,0.0,,,
MA,State Representative,8Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,8Th Worcester,52.01,48.48,3.52,47.99,51.52,3.52,,,
MA,State Representative,9Th Bristol,100.0,100.0,0.0,,,,,,
MA,State Representative,9Th Essex,46.82,33.99,12.83,45.06,62.12,17.05,,,
MA,State Representative,9Th Hampden,100.0,100.0,0.0,,,,,,
MA,State Representative,9Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Representative,9Th Norfolk,44.72,41.22,3.49,55.28,58.78,3.49,,,
MA,State Representative,9Th Plymouth,100.0,100.0,0.0,,,,,,
MA,State Representative,9Th Suffolk,100.0,100.0,0.0,,,,,,
MA,State Representative,9Th Worcester,,,,100.0,100.0,0.0,,,
MA,State Representative,"Barnstable, Dukes And Nantucket",100.0,100.0,0.0,,,,,,
MA,State Senator,1St Bristol And Plymouth,100.0,100.0,0.0,,,,,,
MA,State Senator,1St Essex,57.65,66.31,8.66,42.35,33.69,8.66,,,
MA,State Senator,1St Essex And Middlesex,,,,100.0,100.0,0.0,,,
MA,State Senator,1St Hampden And Hampshire,100.0,100.0,0.0,,,,,,
MA,State Senator,1St Middlesex,56.29,63.88,7.59,43.71,36.12,7.59,,,
MA,State Senator,1St Middlesex And Norfolk,100.0,100.0,0.0,,,,,,
MA,State Senator,1St Plymouth And Bristol,100.0,100.0,0.0,,,,,,
MA,State Senator,1St Suffolk,100.0,99.96,0.04,,,,,,
MA,State Senator,1St Suffolk And Middlesex,100.0,100.0,0.0,,,,,,
MA,State Senator,1St Worcester,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Bristol And Plymouth,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Essex,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Essex And Middlesex,57.43,62.84,5.41,42.57,37.16,5.41,,,
MA,State Senator,2Nd Hampden And Hampshire,,,,100.0,100.0,0.0,,,
MA,State Senator,2Nd Middlesex,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Middlesex And Norfolk,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Plymouth And Bristol,58.56,66.51,7.95,41.44,33.49,7.95,,,
MA,State Senator,2Nd Suffolk,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Suffolk And Middlesex,100.0,100.0,0.0,,,,,,
MA,State Senator,2Nd Worcester,100.0,100.0,0.0,,,,,,
MA,State Senator,3Rd Essex,100.0,100.0,0.0,,,,,,
MA,State Senator,3Rd Middlesex,100.0,100.0,0.0,,,,,,
MA,State Senator,4Th Middlesex,100.0,100.0,0.0,,,,,,
MA,State Senator,5Th Middlesex,60.03,67.03,7.0,39.97,32.97,7.0,,,
MA,State Senator,Bristol And Norfolk,58.61,60.56,1.95,41.39,39.44,1.95,,,
MA,State Senator,Cape And Islands,58.84,62.11,3.27,41.16,37.89,3.27,,,
MA,State Senator,Hampden,100.0,100.0,0.0,,,,,,
MA,State Senator,"Hampshire, Franklin And Worcester",100.0,100.0,0.0,,,,,,
MA,State Senator,Middlesex And Suffolk,100.0,100.0,0.0,,,,,,
MA,State Senator,Middlesex And Worcester,55.49,65.17,9.68,36.41,32.75,3.66,,,
MA,State Senator,Norfolk And Plymouth,53.25,75.84,22.59,,,,,,
MA,State Senator,Norfolk And Suffolk,100.0,100.0,0.0,,,,,,
MA,State Senator,"Norfolk, Bristol And Middlesex",53.4,51.34,2.06,46.6,48.66,2.06,,,
MA,State Senator,"Norfolk, Bristol And Plymouth",100.0,100.0,0.0,,,,,,
MA,State Senator,Plymouth And Barnstable,49.89,41.18,8.71,50.11,58.82,8.71,,,
MA,State Senator,Plymouth And Norfolk,48.37,43.96,4.41,44.21,50.62,6.41,,,
MA,State Senator,Worcester And Middlesex,52.22,45.69,6.52,47.78,54.31,6.52,,,
MA,State Senator,Worcester And Norfolk,49.0,42.03,6.97,51.0,57.97,6.97,,,
MA,State Senator,"Worcester, Hampden, Hampshire And Middlesex",58.18,54.9,3.28,41.82,45.1,3.28,,,
MA,U.S. Representative,1,100.0,100.0,0.0,,,,,,
MA,U.S. Representative,2,100.0,67.2,32.8,,,,,,
MA,U.S. Representative,3,53.02,62.03,9.01,39.3,33.47,5.83,,,
MA,U.S. Representative,4,100.0,100.0,0.0,,,,,,
MA,U.S. Representative,5,79.11,75.94,3.17,20.89,24.06,3.17,,,
MA,U.S. Representative,6,73.8,65.22,8.59,26.2,31.39,5.2,,,
MA,U.S. Representative,7,100.0,100.0,0.0,,,,,,
MA,U.S. Representative,8,100.0,100.0,0.0,,,,,,
MA,U.S. Representative,9,59.37,59.4,0.03,40.63,40.6,0.03,,,
