State,District,Position,Party,Candidate,Vote Share
Pennsylvania,5,U.S. Representative,Republican,Glenn Thompson,0.629
Pennsylvania,5,U.S. Representative,Democratic,Charles Dumas,0.371
Pennsylvania,6,U.S. Representative,Republican,Jim Gerlach,0.571
Pennsylvania,6,U.S. Representative,Democratic,Manan Trivedi,0.429
Pennsylvania,7,U.S. Representative,Republican,Pat Meehan,0.595
Pennsylvania,7,U.S. Representative,Democratic,George Badey,0.405
Pennsylvania,8,U.S. Representative,Republican,Mike Fitzpatrick,0.567
Pennsylvania,8,U.S. Representative,Democratic,Kathy Boockvar,0.434
Pennsylvania,9,U.S. Representative,Republican,Bill Shuster,0.616
Pennsylvania,9,U.S. Representative,Democratic,Karen Ramsburg,0.384
Pennsylvania,10,U.S. Representative,Republican,Tom Marino,0.659
Pennsylvania,10,U.S. Representative,Democratic,Phil Scollo,0.341
Pennsylvania,11,U.S. Representative,Republican,Lou Barletta,0.585
Pennsylvania,11,U.S. Representative,Democratic,Gene Stilp,0.415
Pennsylvania,12,U.S. Representative,Republican,Keith Rothfus,0.515
Pennsylvania,12,U.S. Representative,Democratic,Mark Critz,0.485
Pennsylvania,13,U.S. Representative,Democratic,Allyson Schwartz,0.690
Pennsylvania,13,U.S. Representative,Republican,Joe Rooney,0.310
Pennsylvania,14,U.S. Representative,Democratic,Mike Doyle,0.770
Pennsylvania,14,U.S. Representative,Republican,Hans Lessmann,0.231
Pennsylvania,15,U.S. Representative,Republican,Charlie Dent,0.566
Pennsylvania,15,U.S. Representative,Democratic,Rick Daugherty,0.434
Pennsylvania,16,U.S. Representative,Republican,Joe Pitts,0.550
Pennsylvania,16,U.S. Representative,Democratic,Aryanna Strader,0.389
Pennsylvania,16,U.S. Representative,Independent,John Murphy,0.043
Pennsylvania,16,U.S. Representative,Independent,James Bednarski,0.018
Pennsylvania,17,U.S. Representative,Democratic,Matt Cartwright,0.605
Pennsylvania,17,U.S. Representative,Republican,Laureen Cummings,0.395
Pennsylvania,18,U.S. Representative,Republican,Tim Murphy,0.638
Pennsylvania,18,U.S. Representative,Democratic,Larry Maggi,0.362
Rhode Island,1,U.S. Representative,Democratic,David Cicilline,0.530
Rhode Island,1,U.S. Representative,Republican,Brendan Doherty,0.408
Rhode Island,1,U.S. Representative,Independent,David S. Vogel,0.061
Rhode Island,2,U.S. Representative,Democratic,Jim Langevin,0.557
Rhode Island,2,U.S. Representative,Republican,Michael Riley,0.352
Rhode Island,2,U.S. Representative,Independent,Abel Collins,0.091
South Carolina,1,U.S. Representative,Republican,Tim Scott,0.624
South Carolina,1,U.S. Representative,Democratic,Bobbie Rose,0.354
South Carolina,1,U.S. Representative,Libertarian,Keith Blandford,0.022
South Carolina,2,U.S. Representative,Republican,Joe Wilson,1.000
South Carolina,3,U.S. Representative,Republican,Jeff Duncan,0.667
South Carolina,3,U.S. Representative,Democratic,Brian Doyle,0.333
South Carolina,4,U.S. Representative,Republican,Trey Gowdy,0.650
South Carolina,4,U.S. Representative,Democratic,Deb Morrow,0.338
South Carolina,4,U.S. Representative,Green,Jeff Sumerel,0.013
South Carolina,5,U.S. Representative,Republican,Mick Mulvaney,0.556
South Carolina,5,U.S. Representative,Democratic,Joyce Knott,0.444
South Carolina,6,U.S. Representative,Democratic,Jim Clyburn,0.944
South Carolina,6,U.S. Representative,Green,Nammu Muhammad,0.056
South Carolina,7,U.S. Representative,Republican,Tom Rice,0.549
South Carolina,7,U.S. Representative,Democratic,Gloria Bromell Tinubu,0.451
South Dakota,At-Large,U.S. Representative,Republican,Kristi Noem,0.575
South Dakota,At-Large,U.S. Representative,Democratic,Matt Varilek,0.425
Tennessee,1,U.S. Representative,Republican,Phil Roe,0.761
Tennessee,1,U.S. Representative,Democratic,Alan Woodruff,0.199
Tennessee,1,U.S. Representative,Independent,Karen Brackett,0.020
Tennessee,2,U.S. Representative,Republican,Jimmy Duncan,0.745
Tennessee,2,U.S. Representative,Democratic,Troy Goodale,0.205
Tennessee,2,U.S. Representative,Independent,Greg Samples,0.017
Tennessee,3,U.S. Representative,Republican,Chuck Fleischmann,0.615
Tennessee,3,U.S. Representative,Democratic,Mary Headrick,0.355
Tennessee,3,U.S. Representative,Independent,Matthew Deniston,0.031
Tennessee,4,U.S. Representative,Republican,Scott DesJarlais,0.558
Tennessee,4,U.S. Representative,Democratic,Eric Stewart,0.442
Tennessee,5,U.S. Representative,Democratic,Jim Cooper,0.652
Tennessee,5,U.S. Representative,Republican,Brad Staats,0.328
Tennessee,5,U.S. Representative,Green,John Miglietta,0.020
Tennessee,6,U.S. Representative,Republican,Diane Black,0.766
Tennessee,6,U.S. Representative,Independent,Robert Beasley,0.144
Tennessee,6,U.S. Representative,Green,Pat Riley,0.090
Tennessee,7,U.S. Representative,Republican,Marsha Blackburn,0.710
Tennessee,7,U.S. Representative,Democratic,Credo Amouzouvik,0.240
Tennessee,7,U.S. Representative,Green,Howard Switzer,0.018
Tennessee,7,U.S. Representative,Independent,Jack Arnold,0.017
Tennessee,7,U.S. Representative,Independent,William Akin,0.011
Tennessee,7,U.S. Representative,Independent,Lenny Ladner,0.005
Tennessee,8,U.S. Representative,Republican,Stephen Fincher,0.683
Tennessee,8,U.S. Representative,Democratic,Timothy Dixon,0.284
Tennessee,8,U.S. Representative,Independent,James Hart,0.022
Tennessee,8,U.S. Representative,Independent,Mark Rawles,0.010
Tennessee,9,U.S. Representative,Democratic,Steve Cohen,0.751
Tennessee,9,U.S. Representative,Republican,George Flinn,0.238
Tennessee,9,U.S. Representative,Independent,Brian Saulsberry,0.006
Tennessee,9,U.S. Representative,Independent,Gregory Joiner,0.005
Texas,1,U.S. Representative,Republican,Louie Gohmert,0.717
Texas,1,U.S. Representative,Democratic,Shirley McKellar,0.266
Texas,1,U.S. Representative,Libertarian,Clark Patterson,0.016
Texas,2,U.S. Representative,Republican,Ted Poe,0.648
Texas,2,U.S. Representative,Democratic,Jim Dougherty,0.327
Texas,2,U.S. Representative,Libertarian,Kenneth Duncan,0.017
Texas,2,U.S. Representative,Green,Mark A. Roberts,0.008
Texas,3,U.S. Representative,Republican,Sam Johnson,1.000
Texas,4,U.S. Representative,Republican,Ralph Hall,0.730
Texas,4,U.S. Representative,Democratic,VaLinda Hathcox,0.241
Texas,4,U.S. Representative,Libertarian,Thomas Griffing,0.029
Texas,5,U.S. Representative,Republican,Jeb Hensarling,0.644
Texas,5,U.S. Representative,Democratic,Linda S. Mrosko,0.332
Texas,5,U.S. Representative,Libertarian,Ken Ashby,0.024
Texas,6,U.S. Representative,Republican,Joe Barton,0.580
Texas,6,U.S. Representative,Democratic,Kenneth Sanders,0.392
Texas,6,U.S. Representative,Libertarian,Hugh Chauvin,0.019
Texas,6,U.S. Representative,Green,Brandon Parmer,0.008
Texas,7,U.S. Representative,Republican,John Culberson,0.608
Texas,7,U.S. Representative,Democratic,James Cargas,0.364
Texas,7,U.S. Representative,Libertarian,Drew Parks,0.020
Texas,7,U.S. Representative,Green,Lance Findley,0.008
Texas,8,U.S. Representative,Republican,Kevin Brady,0.774
Texas,8,U.S. Representative,Democratic,Neil Burns,0.203
Texas,8,U.S. Representative,Libertarian,Roy Hall,0.024
Texas,9,U.S. Representative,Democratic,Al Green,0.785
Texas,9,U.S. Representative,Republican,Steve Mueller,0.197
Texas,9,U.S. Representative,Green,Vanessa Foster,0.009
Texas,9,U.S. Representative,Libertarian,John Weider,0.009
Texas,10,U.S. Representative,Republican,Michael McCaul,0.606
Texas,10,U.S. Representative,Democratic,Tawana Cadien,0.362
Texas,10,U.S. Representative,Libertarian,Richard Priest,0.032
Texas,11,U.S. Representative,Republican,Mike Conaway,0.786
Texas,11,U.S. Representative,Democratic,Jim Riley,0.186
Texas,11,U.S. Representative,Libertarian,Scott Ballard,0.028
Texas,12,U.S. Representative,Republican,Kay Granger,0.709
Texas,12,U.S. Representative,Democratic,Dave Robinson,0.267
Texas,12,U.S. Representative,Libertarian,Matthew Solodow,0.024
Texas,13,U.S. Representative,Republican,Mac Thornberry,0.910
Texas,13,U.S. Representative,Libertarian,John Robert Deek,0.062
Texas,13,U.S. Representative,Green,Keith F. Houston,0.029
Texas,14,U.S. Representative,Republican,Randy Weber,0.535
Texas,14,U.S. Representative,Democratic,Nick Lampson,0.446
Texas,14,U.S. Representative,Libertarian,Zach Grady,0.015
Texas,14,U.S. Representative,Green,Rhett Rosenquest Smith,0.004
Texas,15,U.S. Representative,Democratic,Ruben Hinojosa,0.609
Texas,15,U.S. Representative,Republican,Dale Brueggemann,0.368
Texas,15,U.S. Representative,Libertarian,Ronald Finch,0.023
Texas,16,U.S. Representative,Democratic,Beto O'Rourke,0.655
Texas,16,U.S. Representative,Republican,Barbara Carrasco,0.328
Texas,16,U.S. Representative,Libertarian,Junart Sodoy,0.016
Texas,17,U.S. Representative,Republican,Bill Flores,0.799
Texas,17,U.S. Representative,Libertarian,Ben Easton,0.201
Texas,18,U.S. Representative,Democratic,Sheila Jackson Lee,0.750
Texas,18,U.S. Representative,Republican,Sean Seibert,0.226
Texas,18,U.S. Representative,Libertarian,Christopher Barber,0.024
Texas,19,U.S. Representative,Republican,Randy Neugebauer,0.850
Texas,19,U.S. Representative,Libertarian,Chip Peterson,0.150
Texas,20,U.S. Representative,Democratic,Joaquín Castro,0.640
Texas,20,U.S. Representative,Republican,David Rosa,0.334
Texas,20,U.S. Representative,Libertarian,Tracy Potts,0.017
Texas,20,U.S. Representative,Green,Antonio Diaz,0.009
Texas,21,U.S. Representative,Republican,Lamar Smith,0.606
Texas,21,U.S. Representative,Democratic,Candace Duval,0.354
Texas,21,U.S. Representative,Libertarian,John-Henry Liberty,0.041
Texas,22,U.S. Representative,Republican,Pete Olson,0.641
Texas,22,U.S. Representative,Democratic,Kesha Rogers,0.319
Texas,22,U.S. Representative,Libertarian,Steve Susman,0.024
Texas,22,U.S. Representative,Green,Don Cook,0.016
Texas,23,U.S. Representative,Democratic,Pete Gallego,0.503
Texas,23,U.S. Representative,Republican,"Francisco ""Quico"" Canseco",0.455
Texas,23,U.S. Representative,Libertarian,Jeffrey Blunt,0.030
Texas,23,U.S. Representative,Green,Ed Scharf,0.011
Texas,24,U.S. Representative,Republican,Kenny Marchant,0.610
Texas,24,U.S. Representative,Democratic,Tim Rusk,0.360
Texas,24,U.S. Representative,Libertarian,John Stathas,0.030
Texas,25,U.S. Representative,Republican,Roger Williams,0.585
Texas,25,U.S. Representative,Democratic,Elaine Henderson,0.374
Texas,25,U.S. Representative,Libertarian,Betsy Dewey,0.041
Texas,26,U.S. Representative,Republican,Michael Burgess,0.683
Texas,26,U.S. Representative,Democratic,David Sanchez,0.286
Texas,26,U.S. Representative,Libertarian,Mark Boler,0.030
Texas,27,U.S. Representative,Republican,Blake Farenthold,0.567
Texas,27,U.S. Representative,Democratic,Rose Meza Harrison,0.392
Texas,27,U.S. Representative,Independent,William Bret Baldwin,0.025
Texas,27,U.S. Representative,Libertarian,Corrie Byrd,0.015
Texas,28,U.S. Representative,Democratic,Henry Cuellar,0.679
Texas,28,U.S. Representative,Republican,William Hayward,0.297
Texas,28,U.S. Representative,Libertarian,Patrick Hisel,0.015
Texas,28,U.S. Representative,Green,Michael D. Cary,0.008
Texas,29,U.S. Representative,Democratic,Gene Green,0.900
Texas,29,U.S. Representative,Libertarian,James Stanczack,0.052
Texas,29,U.S. Representative,Green,Maria Selva,0.048
Texas,30,U.S. Representative,Democratic,Eddie Bernice Johnson,0.789
Texas,30,U.S. Representative,Republican,Travis Washington Jr.,0.190
Texas,30,U.S. Representative,Libertarian,Ed Rankin,0.022
Texas,31,U.S. Representative,Republican,John Carter,0.613
Texas,31,U.S. Representative,Democratic,Stephen Wyman,0.350
Texas,31,U.S. Representative,Libertarian,Ethan Garofolo,0.037
Texas,32,U.S. Representative,Republican,Pete Sessions,0.583
Texas,32,U.S. Representative,Democratic,Katherine Savers McGovern,0.394
Texas,32,U.S. Representative,Libertarian,Seth Hollist,0.023
Texas,33,U.S. Representative,Democratic,Marc Veasey,0.725
Texas,33,U.S. Representative,Republican,Chuck Bradley,0.257
Texas,33,U.S. Representative,Green,Ed Lindsay,0.017
Texas,34,U.S. Representative,Democratic,Filemon Vela Jr.,0.622
Texas,34,U.S. Representative,Republican,Jessica Puente Bradshaw,0.359
Texas,34,U.S. Representative,Libertarian,Steven Shanklin,0.019
Texas,35,U.S. Representative,Democratic,Lloyd Doggett,0.640
Texas,35,U.S. Representative,Republican,Susan Narvaiz,0.320
Texas,35,U.S. Representative,Libertarian,Ross Lynn Leone,0.025
Texas,35,U.S. Representative,Green,Meghan Owen,0.015
Texas,36,U.S. Representative,Republican,Steve Stockman,0.708
Texas,36,U.S. Representative,Democratic,Max Martin,0.266
Texas,36,U.S. Representative,Libertarian,Michael Cole,0.027
Utah,1,U.S. Representative,Republican,Rob Bishop,0.715
Utah,1,U.S. Representative,Democratic,Donna McAleer,0.247
Utah,1,U.S. Representative,Constitution,Sherry Phipps,0.038
Utah,2,U.S. Representative,Republican,Chris Stewart,0.623
Utah,2,U.S. Representative,Democratic,Jay Seegmiller,0.336
Utah,2,U.S. Representative,Constitution,Jonathan Garrard,0.019
Utah,2,U.S. Representative,Independent,Joe Andrade,0.012
Utah,2,U.S. Representative,Independent,Charles Kimball,0.011
Utah,3,U.S. Representative,Republican,Jason Chaffetz,0.764
Utah,3,U.S. Representative,Democratic,Soren Simonsen,0.236
Utah,4,U.S. Representative,Democratic,Jim Matheson,0.493
Utah,4,U.S. Representative,Republican,Mia Love,0.481
Utah,4,U.S. Representative,Libertarian,Jim Vein,0.026
Vermont,At-Large,U.S. Representative,Democratic,Peter Welch,0.720
Vermont,At-Large,U.S. Representative,Republican,Mark Donka,0.232
Vermont,At-Large,U.S. Representative,Independent,James Desrochers,0.029
Vermont,At-Large,U.S. Representative,Liberty Union,Jane Newton,0.015
Vermont,At-Large,U.S. Representative,Independent,Andre LaFramboise,0.004
Virginia,1,U.S. Representative,Republican,Rob Wittman,0.561
Virginia,1,U.S. Representative,Democratic,Adam Cook,0.410
Virginia,1,U.S. Representative,Independent Greens of Virginia,Gail Parker,0.029
Virginia,2,U.S. Representative,Republican,Scott Rigell,0.538
Virginia,2,U.S. Representative,Democratic,Paul Hirschbiel,0.462
Virginia,3,U.S. Representative,Democratic,Bobby Scott,0.812
Virginia,3,U.S. Representative,Republican,Dean Longo,0.188
Virginia,4,U.S. Representative,Republican,Randy Forbes,0.571
Virginia,4,U.S. Representative,Democratic,Ella Ward,0.429
Virginia,5,U.S. Representative,Republican,Robert Hurt,0.553
Virginia,5,U.S. Representative,Democratic,John Douglass,0.422
Virginia,5,U.S. Representative,Independent Greens of Virginia,Kenneth Hildebrant,0.016
Virginia,6,U.S. Representative,Republican,Bob Goodlatte,0.656
Virginia,6,U.S. Representative,Democratic,Andy Schmookler,0.344
Virginia,7,U.S. Representative,Republican,Eric Cantor,0.586
Virginia,7,U.S. Representative,Democratic,E. Wayne Powell,0.414
Virginia,8,U.S. Representative,Democratic,Jim Moran,0.646
Virginia,8,U.S. Representative,Republican,Jay Patrick Murray,0.307
Virginia,8,U.S. Representative,Independent,Jason Howell,0.030
Virginia,8,U.S. Representative,Independent,Janet Murphy,0.017
Virginia,9,U.S. Representative,Republican,Morgan Griffith,0.612
Virginia,9,U.S. Representative,Democratic,Anthony Flaccavento,0.388
Virginia,10,U.S. Representative,Republican,Frank Wolf,0.588
Virginia,10,U.S. Representative,Democratic,Kristin Cabral,0.384
Virginia,11,U.S. Representative,Democratic,Gerry Connolly,0.610
Virginia,11,U.S. Representative,Republican,Chris Perkins,0.355
Virginia,11,U.S. Representative,Independent,Mark Gibson,0.012
Virginia,11,U.S. Representative,Independent,Chris DeCarlo,0.010
Virginia,11,U.S. Representative,Green,Joe Galdo,0.007
Virginia,11,U.S. Representative,Independent Greens,Peter Marchetti,0.006
Washington,1(Special),U.S. Representative,Democratic,Suzan DelBene,0.601
Washington,1(Special),U.S. Representative,Republican,John Koster,0.399
Washington,1,U.S. Representative,Democratic,Suzan DelBene,0.536
Washington,1,U.S. Representative,Republican,John Koster,0.464
Washington,2,U.S. Representative,Democratic,Rick Larsen,0.609
Washington,2,U.S. Representative,Republican,Dan Matthews,0.391
Washington,3,U.S. Representative,Republican,Jaime Herrera Beutler,0.601
Washington,3,U.S. Representative,Democratic,Jon T. Haugen,0.399
Washington,4,U.S. Representative,Republican,Doc Hastings,0.670
Washington,4,U.S. Representative,Democratic,Mary Baechler,0.330
Washington,5,U.S. Representative,Republican,Cathy McMorris Rodgers,0.621
Washington,5,U.S. Representative,Democratic,Rich Cowan,0.379
Washington,6,U.S. Representative,Democratic,Derek Kilmer,0.588
Washington,6,U.S. Representative,Republican,Bill Driscoll,0.412
Washington,7,U.S. Representative,Democratic,Jim McDermott,0.795
Washington,7,U.S. Representative,Republican,Ron Bemis,0.205
Washington,8,U.S. Representative,Republican,Dave Reichert,0.599
Washington,8,U.S. Representative,Democratic,Karen Porterfeild,0.401
Washington,9,U.S. Representative,Democratic,Adam Smith,0.715
Washington,9,U.S. Representative,Republican,James Postma,0.285
Washington,10,U.S. Representative,Democratic,Denny Heck,0.586
West Virginia,1,U.S. Representative,Republican,David McKinley,0.625
West Virginia,1,U.S. Representative,Democratic,Sue Thorn,0.375
West Virginia,2,U.S. Representative,Republican,Shelley Moore Capito,0.698
West Virginia,2,U.S. Representative,Democratic,Howard Swint,0.302
West Virginia,3,U.S. Representative,Democratic,Nick Rahall,0.539
West Virginia,3,U.S. Representative,Republican,Rick Snuffer,0.461
Wisconsin,1,U.S. Representative,Republican,Paul Ryan,0.549
Wisconsin,1,U.S. Representative,Democratic,Rob Zerban,0.434
Wisconsin,1,U.S. Representative,Libertarian,Keith Deschler,0.017
Wisconsin,2,U.S. Representative,Democratic,Mark Pocan,0.680
Wisconsin,2,U.S. Representative,Republican,Chad Lee,0.320
Wisconsin,3,U.S. Representative,Democratic,Ron Kind,0.641
Wisconsin,3,U.S. Representative,Republican,Ray Boland,0.359
Wisconsin,4,U.S. Representative,Democratic,Gwen Moore,0.723
Wisconsin,4,U.S. Representative,Republican,Dan Sebring,0.238
Wisconsin,4,U.S. Representative,Independent,Robert R. Raymond,0.028
Wisconsin,5,U.S. Representative,Republican,Jim Sensenbrenner,0.679
Wisconsin,5,U.S. Representative,Democratic,Dave Heaster,0.321
Wisconsin,6,U.S. Representative,Republican,Tom Petri,0.621
Wisconsin,6,U.S. Representative,Democratic,Joe Kallas,0.379
Wisconsin,7,U.S. Representative,Republican,Sean Duffy,0.561
Wisconsin,7,U.S. Representative,Democratic,Pat Kreitlow,0.439
Wisconsin,8,U.S. Representative,Republican,Reid Ribble,0.559
Wisconsin,8,U.S. Representative,Democratic,Jamie Wall,0.441
Wyoming,At-Large,U.S. Representative,Republican,Cynthia Lummis,0.691
Wyoming,At-Large,U.S. Representative,Democratic,Chris Henrichsen,0.238
Wyoming,At-Large,U.S. Representative,Libertarian,Richard Brubaker,0.035
Wyoming,At-Large,U.S. Representative,Constitution,Daniel Cummings,0.021
Wyoming,At-Large,U.S. Representative,Wyoming Country,Don Wills,0.016
